FirstName Surname Final
-----------------------------
Name1 Surname1 5.21333
Name10 Surname10 6.57333
Name100 Surname100 8.08
Name1000 Surname1000 6.48
Name10000 Surname10000 6.88
Name1001 Surname1001 6.08
Name1002 Surname1002 6
Name1003 Surname1003 7.45333
Name1006 Surname1006 6.73333
Name1007 Surname1007 7.56
Name1008 Surname1008 6.84
Name1009 Surname1009 7.48
Name1013 Surname1013 5.6
Name1014 Surname1014 7.52
Name1015 Surname1015 5.22667
Name1016 Surname1016 5.81333
Name1017 Surname1017 8.4
Name1018 Surname1018 6.44
Name1019 Surname1019 7.72
Name1021 Surname1021 6.56
Name1022 Surname1022 5.49333
Name1024 Surname1024 6.8
Name1025 Surname1025 6.56
Name1026 Surname1026 6.78667
Name1027 Surname1027 7.13333
Name1028 Surname1028 7.32
Name1029 Surname1029 5.70667
Name1035 Surname1035 8.16
Name1036 Surname1036 6.70667
Name1037 Surname1037 7.50667
Name1038 Surname1038 7.06667
Name1039 Surname1039 8.53333
Name104 Surname104 6.48
Name1040 Surname1040 6.21333
Name1041 Surname1041 7.28
Name1042 Surname1042 5.61333
Name1043 Surname1043 6.22667
Name1044 Surname1044 7.25333
Name1046 Surname1046 7.17333
Name1050 Surname1050 5.42667
Name1051 Surname1051 8.2
Name1052 Surname1052 7.36
Name1053 Surname1053 7.76
Name1056 Surname1056 6.46667
Name1058 Surname1058 6.41333
Name106 Surname106 5.25333
Name1060 Surname1060 6.78667
Name1061 Surname1061 8.24
Name1062 Surname1062 8.37333
Name1063 Surname1063 5.89333
Name1064 Surname1064 5.72
Name1067 Surname1067 6.29333
Name1068 Surname1068 5.46667
Name1069 Surname1069 7.64
Name1070 Surname1070 6.77333
Name1072 Surname1072 8.48
Name1074 Surname1074 7.58667
Name1076 Surname1076 7.45333
Name1079 Surname1079 6.37333
Name108 Surname108 8.28
Name1080 Surname1080 5.13333
Name1084 Surname1084 5.89333
Name1087 Surname1087 7.78667
Name1088 Surname1088 6.68
Name1089 Surname1089 7.21333
Name1091 Surname1091 7.98667
Name1092 Surname1092 6.01333
Name1094 Surname1094 6.02667
Name1096 Surname1096 6.42667
Name1098 Surname1098 7.58667
Name1099 Surname1099 5.18667
Name1101 Surname1101 7.48
Name1102 Surname1102 7.97333
Name1104 Surname1104 7.8
Name1105 Surname1105 7.45333
Name111 Surname111 5.4
Name1110 Surname1110 7.06667
Name1111 Surname1111 6.01333
Name1115 Surname1115 6.93333
Name1116 Surname1116 7.17333
Name1118 Surname1118 7.42667
Name1119 Surname1119 7.24
Name1121 Surname1121 6.68
Name1122 Surname1122 6.24
Name1123 Surname1123 5.81333
Name1126 Surname1126 7.94667
Name1127 Surname1127 5.82667
Name1129 Surname1129 6.05333
Name113 Surname113 6.65333
Name1130 Surname1130 5.85333
Name1131 Surname1131 5.16
Name1133 Surname1133 7.62667
Name1134 Surname1134 5.73333
Name1137 Surname1137 7.06667
Name1138 Surname1138 6.98667
Name1139 Surname1139 5.28
Name114 Surname114 7.56
Name1140 Surname1140 6.05333
Name1142 Surname1142 5.34667
Name1143 Surname1143 8.06667
Name1144 Surname1144 6.46667
Name1145 Surname1145 7.38667
Name1146 Surname1146 5.64
Name1149 Surname1149 7.2
Name115 Surname115 6.25333
Name1151 Surname1151 6.24
Name1152 Surname1152 8.25333
Name1154 Surname1154 7.32
Name1158 Surname1158 5.49333
Name1159 Surname1159 8.29333
Name1160 Surname1160 6.30667
Name1161 Surname1161 5.18667
Name1162 Surname1162 7.48
Name1165 Surname1165 6.01333
Name1167 Surname1167 6.70667
Name117 Surname117 6.12
Name1170 Surname1170 6.50667
Name1171 Surname1171 5.21333
Name1174 Surname1174 6.93333
Name1178 Surname1178 7.62667
Name1179 Surname1179 8.50667
Name1182 Surname1182 8.53333
Name1183 Surname1183 7.89333
Name1185 Surname1185 5.28
Name1189 Surname1189 7.6
Name119 Surname119 6.25333
Name1190 Surname1190 7.22667
Name1191 Surname1191 7.13333
Name1197 Surname1197 7.49333
Name1198 Surname1198 7.72
Name1199 Surname1199 7.50667
Name1200 Surname1200 7.4
Name1201 Surname1201 8.64
Name1204 Surname1204 7.12
Name1206 Surname1206 5.24
Name1207 Surname1207 7.69333
Name1208 Surname1208 6.96
Name121 Surname121 8.34667
Name1212 Surname1212 6.12
Name1213 Surname1213 7.13333
Name1215 Surname1215 7.90667
Name1216 Surname1216 6.24
Name1220 Surname1220 6.68
Name1222 Surname1222 8.16
Name1226 Surname1226 5.68
Name1228 Surname1228 8.48
Name123 Surname123 8.18667
Name1232 Surname1232 7.81333
Name1234 Surname1234 8.05333
Name1235 Surname1235 7.4
Name1236 Surname1236 6.42667
Name1239 Surname1239 7.4
Name1240 Surname1240 5.42667
Name1242 Surname1242 6.34667
Name1243 Surname1243 5.46667
Name1244 Surname1244 6.02667
Name1245 Surname1245 7.61333
Name1246 Surname1246 5.78667
Name125 Surname125 7.22667
Name1250 Surname1250 7.12
Name1251 Surname1251 7.34667
Name1252 Surname1252 7.57333
Name1255 Surname1255 5.92
Name1257 Surname1257 8.37333
Name1258 Surname1258 5.28
Name1259 Surname1259 7.05333
Name1261 Surname1261 8.08
Name1262 Surname1262 5.21333
Name1263 Surname1263 6.10667
Name1264 Surname1264 6.86667
Name1266 Surname1266 6.58667
Name1267 Surname1267 6.4
Name1268 Surname1268 6.30667
Name1269 Surname1269 6.6
Name1271 Surname1271 7.29333
Name1273 Surname1273 6.92
Name1274 Surname1274 7.12
Name1275 Surname1275 7.48
Name1278 Surname1278 6.49333
Name1279 Surname1279 7.76
Name128 Surname128 5.89333
Name1280 Surname1280 5.73333
Name1285 Surname1285 6.41333
Name1286 Surname1286 5.89333
Name129 Surname129 5.29333
Name1290 Surname1290 7.36
Name1294 Surname1294 7.96
Name1298 Surname1298 8.05333
Name13 Surname13 7.88
Name130 Surname130 8.16
Name1300 Surname1300 8.37333
Name1301 Surname1301 7.73333
Name1303 Surname1303 5.05333
Name1305 Surname1305 5.50667
Name1306 Surname1306 5.81333
Name1307 Surname1307 5.93333
Name1309 Surname1309 8.12
Name1310 Surname1310 5.13333
Name1311 Surname1311 8.16
Name1312 Surname1312 8.13333
Name1313 Surname1313 7.06667
Name1315 Surname1315 6.78667
Name1316 Surname1316 8.05333
Name1318 Surname1318 5.57333
Name1319 Surname1319 5.09333
Name132 Surname132 7.28
Name1320 Surname1320 6.42667
Name1321 Surname1321 7.96
Name1322 Surname1322 5.84
Name1324 Surname1324 8.13333
Name1325 Surname1325 7.58667
Name1327 Surname1327 6.8
Name1328 Surname1328 5.97333
Name1329 Surname1329 6.25333
Name1330 Surname1330 7.22667
Name1331 Surname1331 7.61333
Name1335 Surname1335 8.24
Name1336 Surname1336 7.32
Name1338 Surname1338 6.54667
Name1339 Surname1339 6.28
Name134 Surname134 7.69333
Name1341 Surname1341 6.98667
Name1343 Surname1343 5.53333
Name1345 Surname1345 6.69333
Name1346 Surname1346 6.68
Name1349 Surname1349 7.61333
Name1350 Surname1350 5.08
Name1351 Surname1351 7.77333
Name1353 Surname1353 6.85333
Name1354 Surname1354 5.24
Name1355 Surname1355 5.08
Name1356 Surname1356 7.90667
Name1357 Surname1357 5.61333
Name1361 Surname1361 5.33333
Name1362 Surname1362 8.01333
Name1363 Surname1363 7.04
Name1364 Surname1364 7.90667
Name1365 Surname1365 7.44
Name1366 Surname1366 5.34667
Name1367 Surname1367 8.01333
Name137 Surname137 8.29333
Name1370 Surname1370 6.21333
Name1373 Surname1373 7.01333
Name1374 Surname1374 5.10667
Name1375 Surname1375 6.72
Name1376 Surname1376 6.33333
Name1379 Surname1379 7.93333
Name138 Surname138 6.98667
Name1380 Surname1380 5.84
Name1381 Surname1381 6.82667
Name1382 Surname1382 5.62667
Name1384 Surname1384 5.92
Name1386 Surname1386 5.06667
Name1388 Surname1388 5.94667
Name1392 Surname1392 7.85333
Name1393 Surname1393 5.73333
Name1394 Surname1394 6.38667
Name1396 Surname1396 6.16
Name1398 Surname1398 6
Name1399 Surname1399 5.08
Name14 Surname14 5.76
Name1401 Surname1401 6.4
Name1402 Surname1402 5.46667
Name1403 Surname1403 6.77333
Name1404 Surname1404 7.58667
Name1406 Surname1406 6.25333
Name1407 Surname1407 8.09333
Name1408 Surname1408 6.54667
Name1409 Surname1409 8.34667
Name1411 Surname1411 7.64
Name1412 Surname1412 6.69333
Name1415 Surname1415 6.68
Name1417 Surname1417 6.30667
Name1418 Surname1418 7.32
Name1420 Surname1420 5.4
Name1422 Surname1422 5.76
Name1424 Surname1424 8.01333
Name1425 Surname1425 7.93333
Name1427 Surname1427 5.04
Name1428 Surname1428 6.06667
